94274,20111101,0053,12,SCT039 OVC055, , 9.00, , , ,44, ,6.7, ,42, ,5.6, ,40, ,4.4, , 86, , 0, ,000, , , ,30.14, ,3, ,006, ,30.49, ,AA, ,  T, ,30.48, 
94274,20111101,0153,12,OVC055, ,10.00, , , ,44, ,6.7, ,43, ,5.9, ,41, ,5.0, , 89, , 0, ,000, , , ,30.14, , , , , ,30.49, ,AA, ,  T, ,30.48, 
94274,20111101,0253,12,OVC045, ,10.00, , , ,43, ,6.1, ,42, ,5.6, ,41, ,5.0, , 93, , 0, ,000, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20111101,0353,12,CLR, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 3, ,050, , , ,30.16, ,0, ,005, ,30.50, ,AA, , , ,30.50, 
94274,20111101,0449,12,CLR, , 2.00, ,BR, ,39, ,4.0, ,38, ,3.4, ,37, ,3.0, , 93, , 0, ,000, , , ,30.18, , , , , ,M, ,SP, , , ,30.52, 
94274,20111101,0453,12,CLR, , 2.50, ,BR, ,38, ,3.3, ,38, ,3.3, ,38, ,3.3, ,100, , 3, ,280, , , ,30.18, , , , , ,30.53, ,AA, ,0.01, ,30.52, 
94274,20111101,0503,12,FEW007, , 1.75, ,BR, ,39, ,4.0, ,39, ,3.8, ,39, ,4.0, ,100, , 0, ,000, , , ,30.18, , , , , ,M, ,SP, , , ,30.52, 
94274,20111101,0512,12,BKN005, , 2.00, ,BR, ,39, ,4.0, ,38, ,3.4, ,37, ,3.0, , 93, , 0, ,000, , , ,30.18, , , , , ,M, ,SP, , , ,30.52, 
94274,20111101,0523,12,BKN005 BKN048, , 5.00, ,BR, ,41, ,5.0, ,40, ,4.5, ,39, ,4.0, , 93, , 0, ,000, , , ,30.18, , , , , ,M, ,SP, , , ,30.52, 
94274,20111101,0551,12,SCT003 OVC050, , 4.00, ,BR, ,41, ,5.0, ,40, ,4.5, ,39, ,4.0, , 93, , 3, ,130, , , ,30.16, , , , , ,M, ,SP, , , ,30.51, 
94274,20111101,0553,12,SCT003 OVC050, , 4.00, ,BR, ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 0, ,000, , , ,30.16, , , , , ,30.52, ,AA, , , ,30.51, 
94274,20111101,0647,12,FEW007 SCT050, , 1.75, ,BR, ,39, ,4.0, ,38, ,3.4, ,37, ,3.0, , 93, , 0, ,000, , , ,30.18, , , , , ,M, ,SP, , , ,30.52, 
94274,20111101,0653,12,FEW007 SCT050, , 3.00, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 0, ,000, , , ,30.18, ,5, ,000, ,30.53, ,AA, , , ,30.52, 
94274,20111101,0741,12,VV003, , 0.25, ,FG, ,36, ,2.0, ,36, ,2.2, ,36, ,2.0, ,100, , 0, ,000, , , ,30.19, , , , , ,M, ,SP, , , ,30.54, 
94274,20111101,0753,12,VV002, , 0.25, ,FG, ,37, ,2.8, ,37, ,2.7, ,37, ,2.8, ,100, , 0, ,000, , , ,30.21, , , , , ,30.55, ,AA, , , ,30.55, 
94274,20111101,0815,12,FEW008, ,10.00, , , ,39, ,4.0, ,39, ,3.8, ,39, ,4.0, ,100, , 0, ,000, , , ,30.19, , , , , ,M, ,SP, , , ,30.54, 
94274,20111101,0853,12,FEW008, ,10.00, , , ,43, ,6.1, ,43, ,5.8, ,42, ,5.6, , 96, , 0, ,000, , , ,30.19, , , , , ,30.55, ,AA, , , ,30.54, 
94274,20111101,0953,12,SCT009, ,10.00, , , ,44, ,6.7, ,43, ,5.9, ,41, ,5.0, , 89, , 3, ,170, , , ,30.22, ,1, ,015, ,30.57, ,AA, , , ,30.56, 
94274,20111101,1053,12,SCT009, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, , 3, ,VR , , , ,30.21, , , , , ,30.56, ,AA, , , ,30.55, 
94274,20111101,1153,12,SCT010, ,10.00, , , ,50, ,10.0, ,43, ,6.2, ,35, ,1.7, , 57, , 3, ,020, , , ,30.21, , , , , ,30.55, ,AA, , , ,30.55, 
94274,20111101,1253,12,SCT018, ,10.00, , , ,49, ,9.4, ,42, ,5.5, ,33, ,0.6, , 54, , 6, ,030, , , ,30.18, ,8, ,015, ,30.53, ,AA, , , ,30.52, 
94274,20111101,1353,12,SCT020, ,10.00, , , ,50, ,10.0, ,42, ,5.4, ,31, ,-0.6, , 48, , 5, ,360, , , ,30.18, , , , , ,30.52, ,AA, , , ,30.52, 
94274,20111101,1453,12,FEW020, ,10.00, , , ,50, ,10.0, ,43, ,6.0, ,34, ,1.1, , 54, , 0, ,000, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20111101,1553,12,CLR, ,10.00, , , ,49, ,9.4, ,44, ,6.4, ,37, ,2.8, , 63, , 0, ,000, , , ,30.14, ,8, ,010, ,30.50, ,AA, , , ,30.49, 
94274,20111101,1653,12,CLR, ,10.00, , , ,47, ,8.3, ,43, ,5.8, ,37, ,2.8, , 68, , 0, ,000, , , ,30.11, , , , , ,30.47, ,AA, , , ,30.46, 
94274,20111101,1753,12,CLR, ,10.00, , , ,46, ,7.8, ,42, ,5.5, ,37, ,2.8, , 71, , 0, ,000, , , ,30.11, , , , , ,30.46, ,AA, , , ,30.45, 
94274,20111101,1853,12,CLR, ,10.00, , , ,44, ,6.7, ,41, ,5.1, ,38, ,3.3, , 80, , 0, ,000, , , ,30.09, ,6, ,021, ,30.44, ,AA, , , ,30.43, 
94274,20111101,1953,12,CLR, ,10.00, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, , 86, , 3, ,350, , , ,30.08, , , , , ,30.43, ,AA, , , ,30.42, 
94274,20111101,2053,12,CLR, ,10.00, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, , 86, , 0, ,000, , , ,30.05, , , , , ,30.40, ,AA, , , ,30.39, 
94274,20111101,2153,12,CLR, ,10.00, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, , 86, , 0, ,000, , , ,30.03, ,8, ,020, ,30.38, ,AA, , , ,30.37, 
94274,20111101,2253,12,CLR, ,10.00, , , ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, , 89, , 0, ,000, , , ,30.00, , , , , ,30.35, ,AA, , , ,30.34, 
94274,20111101,2353,12,CLR, ,10.00, , , ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 0, ,000, , , ,29.98, , , , , ,30.32, ,AA, , , ,30.32, 
94274,20111102,0039,12,FEW002, , 7.00, , , ,43, ,6.0, ,42, ,5.6, ,41, ,5.0, , 93, , 0, ,000, , , ,29.95, , , , , ,M, ,SP, , , ,30.29, 
94274,20111102,0053,12,FEW002, , 7.00, , , ,41, ,5.0, ,41, ,5.0, ,41, ,5.0, ,100, , 0, ,000, , , ,29.94, ,8, ,030, ,30.28, ,AA, , , ,30.28, 
94274,20111102,0104,12,FEW002, , 1.75, ,BR, ,39, ,4.0, ,38, ,3.4, ,37, ,3.0, , 93, , 0, ,000, , , ,29.94, , , , , ,M, ,SP, , , ,30.28, 
94274,20111102,0115,12,BKN001, , 2.00, ,BR, ,39, ,4.0, ,39, ,3.8, ,39, ,4.0, ,100, , 0, ,000, , , ,29.93, , , , , ,M, ,SP, , , ,30.27, 
